battle_id,league_id,team_a_id,team_b_id,start_time,winrate_diff,gold_diff,tower_diff,big_dragon_diff,tyrant_diff,kda_diff_30d,kda_diff_all,winrate_diff_all,games_diff,top_kda_diff,top_mvp_diff,jungle_kda_diff,jungle_mvp_diff,mid_kda_diff,mid_mvp_diff,adc_kda_diff,adc_mvp_diff,support_kda_diff,support_mvp_diff,label
48251408_55_1772538573,20260001,10018,10031,2026-03-03 19:00:00,-0.41666666666666663,-3013.516666666663,-0.378571428571429,-0.15714285714285714,-0.9452380952380954,-0.8399780952380942,-1.4717776223776218,-0.10897435897435898,-13,-2.931904761904762,-1.5080952380952395,-2.38,-0.6359523809523804,-1.5047619047619047,-0.15452380952381084,-1.2395238095238095,-1.2457142857142838,-1.0197619047619044,-0.6926190476190488,0
48251408_56_1772540310,20260001,10018,10031,2026-03-03 19:00:00,-0.41666666666666663,-3013.516666666663,-0.378571428571429,-0.15714285714285714,-0.9452380952380954,-0.8399780952380942,-1.4717776223776218,-0.10897435897435898,-13,-2.931904761904762,-1.5080952380952395,-2.38,-0.6359523809523804,-1.5047619047619047,-0.15452380952381084,-1.2395238095238095,-1.2457142857142838,-1.0197619047619044,-0.6926190476190488,0
48251408_57_1772542217,20260001,10018,10031,2026-03-03 19:00:00,-0.41666666666666663,-3013.516666666663,-0.378571428571429,-0.15714285714285714,-0.9452380952380954,-0.8399780952380942,-1.4717776223776218,-0.10897435897435898,-13,-2.931904761904762,-1.5080952380952395,-2.38,-0.6359523809523804,-1.5047619047619047,-0.15452380952381084,-1.2395238095238095,-1.2457142857142838,-1.0197619047619044,-0.6926190476190488,0
48251408_59_1772604144,20260001,10903,10020,2026-03-04 14:00:00,-0.6875,-5466.1875,-2.5625,-0.3125,-1.6749999999999998,-7.381413749999999,0.5660878822412156,-0.1277302943969611,-32,-3.1812500000000004,-1.8312500000000007,-3.9375,-1.5324999999999989,-4.33,-3.33,-3.0475000000000003,-1.6712500000000015,-2.8024999999999998,-2.183749999999999,0
48251408_60_1772605891,20260001,10903,10020,2026-03-04 14:00:00,-0.6875,-5466.1875,-2.5625,-0.3125,-1.6749999999999998,-7.381413749999999,0.5660878822412156,-0.1277302943969611,-32,-3.1812500000000004,-1.8312500000000007,-3.9375,-1.5324999999999989,-4.33,-3.33,-3.0475000000000003,-1.6712500000000015,-2.8024999999999998,-2.183749999999999,1
48251408_61_1772607823,20260001,10903,10020,2026-03-04 14:00:00,-0.6875,-5466.1875,-2.5625,-0.3125,-1.6749999999999998,-7.381413749999999,0.5660878822412156,-0.1277302943969611,-32,-3.1812500000000004,-1.8312500000000007,-3.9375,-1.5324999999999989,-4.33,-3.33,-3.0475000000000003,-1.6712500000000015,-2.8024999999999998,-2.183749999999999,1
48251408_62_1772610105,20260001,10903,10020,2026-03-04 14:00:00,-0.6875,-5466.1875,-2.5625,-0.3125,-1.6749999999999998,-7.381413749999999,0.5660878822412156,-0.1277302943969611,-32,-3.1812500000000004,-1.8312500000000007,-3.9375,-1.5324999999999989,-4.33,-3.33,-3.0475000000000003,-1.6712500000000015,-2.8024999999999998,-2.183749999999999,0
48251408_63_1772611839,20260001,10903,10020,2026-03-04 14:00:00,-0.6875,-5466.1875,-2.5625,-0.3125,-1.6749999999999998,-7.381413749999999,0.5660878822412156,-0.1277302943969611,-32,-3.1812500000000004,-1.8312500000000007,-3.9375,-1.5324999999999989,-4.33,-3.33,-3.0475000000000003,-1.6712500000000015,-2.8024999999999998,-2.183749999999999,0
48251408_64_1772613864,20260001,10903,10020,2026-03-04 14:00:00,-0.6875,-5466.1875,-2.5625,-0.3125,-1.6749999999999998,-7.381413749999999,0.5660878822412156,-0.1277302943969611,-32,-3.1812500000000004,-1.8312500000000007,-3.9375,-1.5324999999999989,-4.33,-3.33,-3.0475000000000003,-1.6712500000000015,-2.8024999999999998,-2.183749999999999,1
48251408_65_1772616004,20260001,10903,10020,2026-03-04 14:00:00,-0.6875,-5466.1875,-2.5625,-0.3125,-1.6749999999999998,-7.381413749999999,0.5660878822412156,-0.1277302943969611,-32,-3.1812500000000004,-1.8312500000000007,-3.9375,-1.5324999999999989,-4.33,-3.33,-3.0475000000000003,-1.6712500000000015,-2.8024999999999998,-2.183749999999999,0
48251408_66_1772622151,20260001,10017,10027,2026-03-04 19:00:00,-0.20995670995670995,-728.0238095238092,-1.2510822510822508,0.25108225108225113,-0.0714285714285714,-10.764984415584415,-2.019011684756962,-0.13704577630958004,-32,-2.1614718614718615,-1.4692640692640673,-0.9900432900432907,0.0017316017316044707,-0.1452380952380956,-0.19372294372294352,-0.8857142857142861,-0.8389610389610418,-2.807575757575757,-1.5032467532467555,1
48251408_68_1772623933,20260001,10017,10027,2026-03-04 19:00:00,-0.20995670995670995,-728.0238095238092,-1.2510822510822508,0.25108225108225113,-0.0714285714285714,-10.764984415584415,-2.019011684756962,-0.13704577630958004,-32,-2.1614718614718615,-1.4692640692640673,-0.9900432900432907,0.0017316017316044707,-0.1452380952380956,-0.19372294372294352,-0.8857142857142861,-0.8389610389610418,-2.807575757575757,-1.5032467532467555,1
48251408_69_1772625796,20260001,10017,10027,2026-03-04 19:00:00,-0.20995670995670995,-728.0238095238092,-1.2510822510822508,0.25108225108225113,-0.0714285714285714,-10.764984415584415,-2.019011684756962,-0.13704577630958004,-32,-2.1614718614718615,-1.4692640692640673,-0.9900432900432907,0.0017316017316044707,-0.1452380952380956,-0.19372294372294352,-0.8857142857142861,-0.8389610389610418,-2.807575757575757,-1.5032467532467555,0
48251408_70_1772627585,20260001,10017,10027,2026-03-04 19:00:00,-0.20995670995670995,-728.0238095238092,-1.2510822510822508,0.25108225108225113,-0.0714285714285714,-10.764984415584415,-2.019011684756962,-0.13704577630958004,-32,-2.1614718614718615,-1.4692640692640673,-0.9900432900432907,0.0017316017316044707,-0.1452380952380956,-0.19372294372294352,-0.8857142857142861,-0.8389610389610418,-2.807575757575757,-1.5032467532467555,0
48251408_71_1772629987,20260001,10017,10027,2026-03-04 19:00:00,-0.20995670995670995,-728.0238095238092,-1.2510822510822508,0.25108225108225113,-0.0714285714285714,-10.764984415584415,-2.019011684756962,-0.13704577630958004,-32,-2.1614718614718615,-1.4692640692640673,-0.9900432900432907,0.0017316017316044707,-0.1452380952380956,-0.19372294372294352,-0.8857142857142861,-0.8389610389610418,-2.807575757575757,-1.5032467532467555,0
48251408_72_1772631765,20260001,10017,10027,2026-03-04 19:00:00,-0.20995670995670995,-728.0238095238092,-1.2510822510822508,0.25108225108225113,-0.0714285714285714,-10.764984415584415,-2.019011684756962,-0.13704577630958004,-32,-2.1614718614718615,-1.4692640692640673,-0.9900432900432907,0.0017316017316044707,-0.1452380952380956,-0.19372294372294352,-0.8857142857142861,-0.8389610389610418,-2.807575757575757,-1.5032467532467555,0
48251408_75_1772863358,20260001,10028,10017,2026-03-07 14:00:00,0.06868131868131871,5125.8901098901115,1.021978021978022,0.16758241758241754,0.9917582417582418,0.06962994505494535,-0.2986514699715803,-0.08372548106042965,-42,0.39999999999999947,0.9876373626373649,0.6681818181818175,0.5834415584415575,-0.8195054945054947,-0.32527472527472767,0.1845238095238093,0.18690476190476168,1.9337662337662338,0.8405844155844173,0
48251408_76_1772865605,20260001,10028,10017,2026-03-07 14:00:00,0.06868131868131871,5125.8901098901115,1.021978021978022,0.16758241758241754,0.9917582417582418,0.06962994505494535,-0.2986514699715803,-0.08372548106042965,-42,0.39999999999999947,0.9876373626373649,0.6681818181818175,0.5834415584415575,-0.8195054945054947,-0.32527472527472767,0.1845238095238093,0.18690476190476168,1.9337662337662338,0.8405844155844173,0
48251408_77_1772867432,20260001,10028,10017,2026-03-07 14:00:00,0.06868131868131871,5125.8901098901115,1.021978021978022,0.16758241758241754,0.9917582417582418,0.06962994505494535,-0.2986514699715803,-0.08372548106042965,-42,0.39999999999999947,0.9876373626373649,0.6681818181818175,0.5834415584415575,-0.8195054945054947,-0.32527472527472767,0.1845238095238093,0.18690476190476168,1.9337662337662338,0.8405844155844173,1
48251408_78_1772869071,20260001,10028,10017,2026-03-07 14:00:00,0.06868131868131871,5125.8901098901115,1.021978021978022,0.16758241758241754,0.9917582417582418,0.06962994505494535,-0.2986514699715803,-0.08372548106042965,-42,0.39999999999999947,0.9876373626373649,0.6681818181818175,0.5834415584415575,-0.8195054945054947,-0.32527472527472767,0.1845238095238093,0.18690476190476168,1.9337662337662338,0.8405844155844173,0
836780560_17_1772873984,20260001,10031,10010,2026-03-07 17:00:00,0.26166666666666666,10294.495000000003,0.7649999999999997,0.4616666666666667,0.4916666666666669,0.40089049999999915,1.9328761280487807,0.17698170731707313,78,2.3795000000000006,1.6399999999999988,1.2403333333333335,-0.2331666666666674,0.7095000000000002,0.056333333333332014,-0.4256666666666673,-0.02749999999999808,-1.886857142857143,-0.637428571428571,1
836780560_18_1772875794,20260001,10031,10010,2026-03-07 17:00:00,0.26166666666666666,10294.495000000003,0.7649999999999997,0.4616666666666667,0.4916666666666669,0.40089049999999915,1.9328761280487807,0.17698170731707313,78,2.3795000000000006,1.6399999999999988,1.2403333333333335,-0.2331666666666674,0.7095000000000002,0.056333333333332014,-0.4256666666666673,-0.02749999999999808,-1.886857142857143,-0.637428571428571,0
836780560_19_1772877676,20260001,10031,10010,2026-03-07 17:00:00,0.26166666666666666,10294.495000000003,0.7649999999999997,0.4616666666666667,0.4916666666666669,0.40089049999999915,1.9328761280487807,0.17698170731707313,78,2.3795000000000006,1.6399999999999988,1.2403333333333335,-0.2331666666666674,0.7095000000000002,0.056333333333332014,-0.4256666666666673,-0.02749999999999808,-1.886857142857143,-0.637428571428571,0
836780560_20_1772879291,20260001,10031,10010,2026-03-07 17:00:00,0.26166666666666666,10294.495000000003,0.7649999999999997,0.4616666666666667,0.4916666666666669,0.40089049999999915,1.9328761280487807,0.17698170731707313,78,2.3795000000000006,1.6399999999999988,1.2403333333333335,-0.2331666666666674,0.7095000000000002,0.056333333333332014,-0.4256666666666673,-0.02749999999999808,-1.886857142857143,-0.637428571428571,1
836780560_21_1772881026,20260001,10031,10010,2026-03-07 17:00:00,0.26166666666666666,10294.495000000003,0.7649999999999997,0.4616666666666667,0.4916666666666669,0.40089049999999915,1.9328761280487807,0.17698170731707313,78,2.3795000000000006,1.6399999999999988,1.2403333333333335,-0.2331666666666674,0.7095000000000002,0.056333333333332014,-0.4256666666666673,-0.02749999999999808,-1.886857142857143,-0.637428571428571,1
501236240_16_1772885042,20260001,10027,10003,2026-03-07 20:00:00,-0.06666666666666665,-3422.7750000000015,-0.6166666666666671,-0.09166666666666673,-0.8333333333333333,6.537157499999999,-1.3939972497326458,0.03642999953503512,-13,-1.951666666666667,-0.8616666666666672,-0.3291666666666666,-0.269166666666667,-1.270833333333334,-1.4266666666666667,0.230833333333333,0.07916666666666572,-0.2400000000000002,-0.10499999999999954,0
501236240_17_1772886885,20260001,10027,10003,2026-03-07 20:00:00,-0.06666666666666665,-3422.7750000000015,-0.6166666666666671,-0.09166666666666673,-0.8333333333333333,6.537157499999999,-1.3939972497326458,0.03642999953503512,-13,-1.951666666666667,-0.8616666666666672,-0.3291666666666666,-0.269166666666667,-1.270833333333334,-1.4266666666666667,0.230833333333333,0.07916666666666572,-0.2400000000000002,-0.10499999999999954,1
501236240_18_1772888789,20260001,10027,10003,2026-03-07 20:00:00,-0.06666666666666665,-3422.7750000000015,-0.6166666666666671,-0.09166666666666673,-0.8333333333333333,6.537157499999999,-1.3939972497326458,0.03642999953503512,-13,-1.951666666666667,-0.8616666666666672,-0.3291666666666666,-0.269166666666667,-1.270833333333334,-1.4266666666666667,0.230833333333333,0.07916666666666572,-0.2400000000000002,-0.10499999999999954,0
501236240_19_1772890617,20260001,10027,10003,2026-03-07 20:00:00,-0.06666666666666665,-3422.7750000000015,-0.6166666666666671,-0.09166666666666673,-0.8333333333333333,6.537157499999999,-1.3939972497326458,0.03642999953503512,-13,-1.951666666666667,-0.8616666666666672,-0.3291666666666666,-0.269166666666667,-1.270833333333334,-1.4266666666666667,0.230833333333333,0.07916666666666572,-0.2400000000000002,-0.10499999999999954,1
501236240_20_1772892297,20260001,10027,10003,2026-03-07 20:00:00,-0.06666666666666665,-3422.7750000000015,-0.6166666666666671,-0.09166666666666673,-0.8333333333333333,6.537157499999999,-1.3939972497326458,0.03642999953503512,-13,-1.951666666666667,-0.8616666666666672,-0.3291666666666666,-0.269166666666667,-1.270833333333334,-1.4266666666666667,0.230833333333333,0.07916666666666572,-0.2400000000000002,-0.10499999999999954,1
48251408_80_1772949719,20260001,10007,10903,2026-03-08 14:00:00,0.3,-1570.422222222216,1.35,0.0,0.4722222222222223,3.1322316666666667,0.7901711867606345,0.14762144475207645,-21,1.887222222222222,0.9277777777777789,2.6872222222222217,1.0405555555555566,2.394999999999999,1.3744444444444452,1.9899999999999993,0.7050000000000018,0.49222222222222234,0.7122222222222225,0
48251408_81_1772951417,20260001,10007,10903,2026-03-08 14:00:00,0.3,-1570.422222222216,1.35,0.0,0.4722222222222223,3.1322316666666667,0.7901711867606345,0.14762144475207645,-21,1.887222222222222,0.9277777777777789,2.6872222222222217,1.0405555555555566,2.394999999999999,1.3744444444444452,1.9899999999999993,0.7050000000000018,0.49222222222222234,0.7122222222222225,1
48251408_82_1772953194,20260001,10007,10903,2026-03-08 14:00:00,0.3,-1570.422222222216,1.35,0.0,0.4722222222222223,3.1322316666666667,0.7901711867606345,0.14762144475207645,-21,1.887222222222222,0.9277777777777789,2.6872222222222217,1.0405555555555566,2.394999999999999,1.3744444444444452,1.9899999999999993,0.7050000000000018,0.49222222222222234,0.7122222222222225,0
48251408_83_1772955452,20260001,10007,10903,2026-03-08 14:00:00,0.3,-1570.422222222216,1.35,0.0,0.4722222222222223,3.1322316666666667,0.7901711867606345,0.14762144475207645,-21,1.887222222222222,0.9277777777777789,2.6872222222222217,1.0405555555555566,2.394999999999999,1.3744444444444452,1.9899999999999993,0.7050000000000018,0.49222222222222234,0.7122222222222225,0
48251408_84_1772960712,20260001,10008,10005,2026-03-08 17:00:00,-0.03308823529411764,-234.95955882353155,-0.3088235294117645,0.27941176470588236,-0.32352941176470584,-0.2367319852941172,-1.764190182708858,-0.07407652588375474,-99,-0.5437500000000002,0.012500000000000178,0.29338235294117565,0.008823529411765563,-0.3286764705882357,-0.43308823529411633,0.045220588235293846,-0.4036764705882341,-0.6628676470588237,-0.04742647058823568,0
48251408_85_1772962852,20260001,10008,10005,2026-03-08 17:00:00,-0.03308823529411764,-234.95955882353155,-0.3088235294117645,0.27941176470588236,-0.32352941176470584,-0.2367319852941172,-1.764190182708858,-0.07407652588375474,-99,-0.5437500000000002,0.012500000000000178,0.29338235294117565,0.008823529411765563,-0.3286764705882357,-0.43308823529411633,0.045220588235293846,-0.4036764705882341,-0.6628676470588237,-0.04742647058823568,1
48251408_86_1772964840,20260001,10008,10005,2026-03-08 17:00:00,-0.03308823529411764,-234.95955882353155,-0.3088235294117645,0.27941176470588236,-0.32352941176470584,-0.2367319852941172,-1.764190182708858,-0.07407652588375474,-99,-0.5437500000000002,0.012500000000000178,0.29338235294117565,0.008823529411765563,-0.3286764705882357,-0.43308823529411633,0.045220588235293846,-0.4036764705882341,-0.6628676470588237,-0.04742647058823568,0
48251408_87_1772966624,20260001,10008,10005,2026-03-08 17:00:00,-0.03308823529411764,-234.95955882353155,-0.3088235294117645,0.27941176470588236,-0.32352941176470584,-0.2367319852941172,-1.764190182708858,-0.07407652588375474,-99,-0.5437500000000002,0.012500000000000178,0.29338235294117565,0.008823529411765563,-0.3286764705882357,-0.43308823529411633,0.045220588235293846,-0.4036764705882341,-0.6628676470588237,-0.04742647058823568,0
1272988176_7_1772971298,20260001,10020,10001,2026-03-08 20:00:00,-0.10606060606060608,-5709.464646464643,-1.4797979797979801,-0.3282828282828283,-0.3080808080808084,-2.4092656565656565,-3.3607434406939207,-0.10452528240989778,-7,-1.383838383838384,0.42020202020202113,-0.21969696969696972,0.015656565656566812,0.6833333333333336,1.2934343434343418,-1.1550505050505047,-1.122727272727273,-0.19848484848484826,-0.7282828282828291,0
1272988176_8_1772973086,20260001,10020,10001,2026-03-08 20:00:00,-0.10606060606060608,-5709.464646464643,-1.4797979797979801,-0.3282828282828283,-0.3080808080808084,-2.4092656565656565,-3.3607434406939207,-0.10452528240989778,-7,-1.383838383838384,0.42020202020202113,-0.21969696969696972,0.015656565656566812,0.6833333333333336,1.2934343434343418,-1.1550505050505047,-1.122727272727273,-0.19848484848484826,-0.7282828282828291,1
1272988176_9_1772975215,20260001,10020,10001,2026-03-08 20:00:00,-0.10606060606060608,-5709.464646464643,-1.4797979797979801,-0.3282828282828283,-0.3080808080808084,-2.4092656565656565,-3.3607434406939207,-0.10452528240989778,-7,-1.383838383838384,0.42020202020202113,-0.21969696969696972,0.015656565656566812,0.6833333333333336,1.2934343434343418,-1.1550505050505047,-1.122727272727273,-0.19848484848484826,-0.7282828282828291,0
1272988176_10_1772977573,20260001,10020,10001,2026-03-08 20:00:00,-0.10606060606060608,-5709.464646464643,-1.4797979797979801,-0.3282828282828283,-0.3080808080808084,-2.4092656565656565,-3.3607434406939207,-0.10452528240989778,-7,-1.383838383838384,0.42020202020202113,-0.21969696969696972,0.015656565656566812,0.6833333333333336,1.2934343434343418,-1.1550505050505047,-1.122727272727273,-0.19848484848484826,-0.7282828282828291,1
1272988176_11_1772979888,20260001,10020,10001,2026-03-08 20:00:00,-0.10606060606060608,-5709.464646464643,-1.4797979797979801,-0.3282828282828283,-0.3080808080808084,-2.4092656565656565,-3.3607434406939207,-0.10452528240989778,-7,-1.383838383838384,0.42020202020202113,-0.21969696969696972,0.015656565656566812,0.6833333333333336,1.2934343434343418,-1.1550505050505047,-1.122727272727273,-0.19848484848484826,-0.7282828282828291,1
1272988176_3_1773219841,20260001,10020,10005,2026-03-11 17:00:00,0.05555555555555547,560.2638888888905,0.6527777777777777,0.29166666666666663,0.04166666666666696,-0.07831249999999912,-2.365647589914719,-0.031145717463848643,-12,-0.979166666666667,0.008974358974358942,0.8638888888888898,0.43888888888888733,0.916666666666667,1.322222222222221,-0.5194444444444439,0.030555555555555003,-1.4402777777777764,-0.14999999999999947,0
1272988176_4_1773222058,20260001,10020,10005,2026-03-11 17:00:00,0.05555555555555547,560.2638888888905,0.6527777777777777,0.29166666666666663,0.04166666666666696,-0.07831249999999912,-2.365647589914719,-0.031145717463848643,-12,-0.979166666666667,0.008974358974358942,0.8638888888888898,0.43888888888888733,0.916666666666667,1.322222222222221,-0.5194444444444439,0.030555555555555003,-1.4402777777777764,-0.14999999999999947,1
1272988176_5_1773224085,20260001,10020,10005,2026-03-11 17:00:00,0.05555555555555547,560.2638888888905,0.6527777777777777,0.29166666666666663,0.04166666666666696,-0.07831249999999912,-2.365647589914719,-0.031145717463848643,-12,-0.979166666666667,0.008974358974358942,0.8638888888888898,0.43888888888888733,0.916666666666667,1.322222222222221,-0.5194444444444439,0.030555555555555003,-1.4402777777777764,-0.14999999999999947,1
1272988176_6_1773226213,20260001,10020,10005,2026-03-11 17:00:00,0.05555555555555547,560.2638888888905,0.6527777777777777,0.29166666666666663,0.04166666666666696,-0.07831249999999912,-2.365647589914719,-0.031145717463848643,-12,-0.979166666666667,0.008974358974358942,0.8638888888888898,0.43888888888888733,0.916666666666667,1.322222222222221,-0.5194444444444439,0.030555555555555003,-1.4402777777777764,-0.14999999999999947,0
1272988176_7_1773227972,20260001,10020,10005,2026-03-11 17:00:00,0.05555555555555547,560.2638888888905,0.6527777777777777,0.29166666666666663,0.04166666666666696,-0.07831249999999912,-2.365647589914719,-0.031145717463848643,-12,-0.979166666666667,0.008974358974358942,0.8638888888888898,0.43888888888888733,0.916666666666667,1.322222222222221,-0.5194444444444439,0.030555555555555003,-1.4402777777777764,-0.14999999999999947,1
1222656528_2_1773231408,20260001,10003,10001,2026-03-11 20:00:00,-0.18787878787878787,-4933.696969696975,-1.421212121212121,-0.5,0.19999999999999996,-10.425125454545455,1.011665221120614,0.021443527838744703,38,-1.3636363636363633,-0.3854545454545466,-1.5457575757575768,-1.1700000000000008,-0.2284848484848494,0.5978787878787886,-2.418484848484849,-0.9654545454545449,-0.419393939393939,-0.45424242424242234,0
1222656528_3_1773233183,20260001,10003,10001,2026-03-11 20:00:00,-0.18787878787878787,-4933.696969696975,-1.421212121212121,-0.5,0.19999999999999996,-10.425125454545455,1.011665221120614,0.021443527838744703,38,-1.3636363636363633,-0.3854545454545466,-1.5457575757575768,-1.1700000000000008,-0.2284848484848494,0.5978787878787886,-2.418484848484849,-0.9654545454545449,-0.419393939393939,-0.45424242424242234,0
1222656528_4_1773235048,20260001,10003,10001,2026-03-11 20:00:00,-0.18787878787878787,-4933.696969696975,-1.421212121212121,-0.5,0.19999999999999996,-10.425125454545455,1.011665221120614,0.021443527838744703,38,-1.3636363636363633,-0.3854545454545466,-1.5457575757575768,-1.1700000000000008,-0.2284848484848494,0.5978787878787886,-2.418484848484849,-0.9654545454545449,-0.419393939393939,-0.45424242424242234,1
1222656528_5_1773237147,20260001,10003,10001,2026-03-11 20:00:00,-0.18787878787878787,-4933.696969696975,-1.421212121212121,-0.5,0.19999999999999996,-10.425125454545455,1.011665221120614,0.021443527838744703,38,-1.3636363636363633,-0.3854545454545466,-1.5457575757575768,-1.1700000000000008,-0.2284848484848494,0.5978787878787886,-2.418484848484849,-0.9654545454545449,-0.419393939393939,-0.45424242424242234,1
1222656528_6_1773239103,20260001,10003,10001,2026-03-11 20:00:00,-0.18787878787878787,-4933.696969696975,-1.421212121212121,-0.5,0.19999999999999996,-10.425125454545455,1.011665221120614,0.021443527838744703,38,-1.3636363636363633,-0.3854545454545466,-1.5457575757575768,-1.1700000000000008,-0.2284848484848494,0.5978787878787886,-2.418484848484849,-0.9654545454545449,-0.419393939393939,-0.45424242424242234,0
48251408_4_1773306146,20260001,10028,10010,2026-03-12 17:00:00,-0.2795031055900621,644.5869565217363,-1.3198757763975153,0.0496894409937888,-0.29813664596273304,-3.911397204968944,1.677245204878477,0.10941475826972014,44,-2.1043478260869564,-0.5500000000000016,-1.3340579710144929,-0.8043478260869588,-2.3186335403726708,-1.4499999999999957,-2.746153846153846,-1.5193979933110349,-1.389912280701754,-0.8732456140350875,1
48251408_5_1773308311,20260001,10028,10010,2026-03-12 17:00:00,-0.2795031055900621,644.5869565217363,-1.3198757763975153,0.0496894409937888,-0.29813664596273304,-3.911397204968944,1.677245204878477,0.10941475826972014,44,-2.1043478260869564,-0.5500000000000016,-1.3340579710144929,-0.8043478260869588,-2.3186335403726708,-1.4499999999999957,-2.746153846153846,-1.5193979933110349,-1.389912280701754,-0.8732456140350875,0
48251408_6_1773310257,20260001,10028,10010,2026-03-12 17:00:00,-0.2795031055900621,644.5869565217363,-1.3198757763975153,0.0496894409937888,-0.29813664596273304,-3.911397204968944,1.677245204878477,0.10941475826972014,44,-2.1043478260869564,-0.5500000000000016,-1.3340579710144929,-0.8043478260869588,-2.3186335403726708,-1.4499999999999957,-2.746153846153846,-1.5193979933110349,-1.389912280701754,-0.8732456140350875,0
48251408_7_1773312003,20260001,10028,10010,2026-03-12 17:00:00,-0.2795031055900621,644.5869565217363,-1.3198757763975153,0.0496894409937888,-0.29813664596273304,-3.911397204968944,1.677245204878477,0.10941475826972014,44,-2.1043478260869564,-0.5500000000000016,-1.3340579710144929,-0.8043478260869588,-2.3186335403726708,-1.4499999999999957,-2.746153846153846,-1.5193979933110349,-1.389912280701754,-0.8732456140350875,1
48251408_8_1773313643,20260001,10028,10010,2026-03-12 17:00:00,-0.2795031055900621,644.5869565217363,-1.3198757763975153,0.0496894409937888,-0.29813664596273304,-3.911397204968944,1.677245204878477,0.10941475826972014,44,-2.1043478260869564,-0.5500000000000016,-1.3340579710144929,-0.8043478260869588,-2.3186335403726708,-1.4499999999999957,-2.746153846153846,-1.5193979933110349,-1.389912280701754,-0.8732456140350875,1
501236240_2_1773317021,20260001,10027,10008,2026-03-12 20:00:00,0.15441176470588236,-1880.5906862745105,0.15686274509803866,-0.42401960784313725,0.11029411764705888,3.3271750000000004,2.447944715991518,0.21498716661086936,119,0.136519607843137,-0.055147058823528994,-3.523529411764706,-2.31764705882353,-3.211764705882352,-1.617647058823529,0.6786764705882353,0.7485294117647054,0.6617647058823524,0.5796568627450984,1
501236240_3_1773319050,20260001,10027,10008,2026-03-12 20:00:00,0.15441176470588236,-1880.5906862745105,0.15686274509803866,-0.42401960784313725,0.11029411764705888,3.3271750000000004,2.447944715991518,0.21498716661086936,119,0.136519607843137,-0.055147058823528994,-3.523529411764706,-2.31764705882353,-3.211764705882352,-1.617647058823529,0.6786764705882353,0.7485294117647054,0.6617647058823524,0.5796568627450984,1
501236240_4_1773320778,20260001,10027,10008,2026-03-12 20:00:00,0.15441176470588236,-1880.5906862745105,0.15686274509803866,-0.42401960784313725,0.11029411764705888,3.3271750000000004,2.447944715991518,0.21498716661086936,119,0.136519607843137,-0.055147058823528994,-3.523529411764706,-2.31764705882353,-3.211764705882352,-1.617647058823529,0.6786764705882353,0.7485294117647054,0.6617647058823524,0.5796568627450984,1
48251408_11_1773392471,20260001,10017,10903,2026-03-13 17:00:00,0.09130434782608698,-3615.5999999999985,0.41739130434782634,0.15217391304347827,0.02826086956521734,0.17622413043478335,0.48599510515311906,0.14040913376788422,32,-0.15608695652173976,-0.9341304347826078,0.9134782608695651,-0.21804347826087156,1.0743478260869557,0.8754347826086954,0.8313043478260869,0.24217391304347835,-0.24652173913043463,-0.0543478260869561,0
48251408_12_1773394771,20260001,10017,10903,2026-03-13 17:00:00,0.09130434782608698,-3615.5999999999985,0.41739130434782634,0.15217391304347827,0.02826086956521734,0.17622413043478335,0.48599510515311906,0.14040913376788422,32,-0.15608695652173976,-0.9341304347826078,0.9134782608695651,-0.21804347826087156,1.0743478260869557,0.8754347826086954,0.8313043478260869,0.24217391304347835,-0.24652173913043463,-0.0543478260869561,1
48251408_13_1773396653,20260001,10017,10903,2026-03-13 17:00:00,0.09130434782608698,-3615.5999999999985,0.41739130434782634,0.15217391304347827,0.02826086956521734,0.17622413043478335,0.48599510515311906,0.14040913376788422,32,-0.15608695652173976,-0.9341304347826078,0.9134782608695651,-0.21804347826087156,1.0743478260869557,0.8754347826086954,0.8313043478260869,0.24217391304347835,-0.24652173913043463,-0.0543478260869561,1
48251408_14_1773398451,20260001,10017,10903,2026-03-13 17:00:00,0.09130434782608698,-3615.5999999999985,0.41739130434782634,0.15217391304347827,0.02826086956521734,0.17622413043478335,0.48599510515311906,0.14040913376788422,32,-0.15608695652173976,-0.9341304347826078,0.9134782608695651,-0.21804347826087156,1.0743478260869557,0.8754347826086954,0.8313043478260869,0.24217391304347835,-0.24652173913043463,-0.0543478260869561,1
434127376_2_1773403266,20260001,10007,10031,2026-03-13 20:00:00,-0.2198142414860681,-4825.2291021671845,-0.4520123839009287,-0.32507739938080493,-0.5108359133126936,-1.7460656346749213,0.05267340909090823,0.015909090909090984,-45,-0.5916408668730648,-0.428173374613003,-0.2721362229102171,0.2563467492260054,0.49040247678018556,0.49752321981424075,-0.8857585139318891,-0.4517027863777088,-2.4990712074303407,-1.2798761609907103,1
434127376_3_1773405218,20260001,10007,10031,2026-03-13 20:00:00,-0.2198142414860681,-4825.2291021671845,-0.4520123839009287,-0.32507739938080493,-0.5108359133126936,-1.7460656346749213,0.05267340909090823,0.015909090909090984,-45,-0.5916408668730648,-0.428173374613003,-0.2721362229102171,0.2563467492260054,0.49040247678018556,0.49752321981424075,-0.8857585139318891,-0.4517027863777088,-2.4990712074303407,-1.2798761609907103,0
